,IVs,IV_count,rsquared,adj_rsquared
11582,"['0_female', '4_urban', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",8,0.5667760094433666,0.5638660246201481
6860,"['0_female', '1_age', '3_married', '4_urban', '7_num_sunny', '9_close_friends', '11_years_edu']",7,0.5664108522127302,0.5638646072173352
10738,"['0_female', '1_age', '4_urban', '7_num_sunny', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",8,0.5667739124785902,0.5638639135699661
12459,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '12_employed_ft', '13_income']",8,0.5667614330814936,0.5638513503482039
8204,"['1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '8_avg_temp', '9_close_friends']",7,0.566377892872655,0.5638314543240884
8199,"['1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '9_close_friends']",7,0.5663667690518104,0.5638202651787925
10743,"['0_female', '1_age', '4_urban', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",8,0.5667205934452326,0.5638102363902887
14175,"['0_female', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",9,0.5670593887930808,0.5637850480360538
13629,"['0_female', '1_age', '4_urban', '5_hours_tv', '7_num_sunny', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",9,0.5670497526960117,0.5637753390609395
13634,"['0_female', '1_age', '4_urban', '5_hours_tv', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",9,0.5669986783479957,0.5637238784363419
11715,"['1_age', '2_num_chronic', '3_married', '4_urban', '7_num_sunny', '8_avg_temp', '9_close_friends', '11_years_edu']",8,0.5666194207296025,0.5637083840930255
8287,"['1_age', '2_num_chronic', '3_married', '5_hours_tv', '6_hours_sm', '9_close_friends', '11_years_edu']",7,0.5662379539736366,0.5636906936362335
5172,"['1_age', '3_married', '4_urban', '11_years_edu', '12_employed_ft', '13_income']",6,0.5658580376032492,0.5636745910195271
12451,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '9_close_friends', '11_years_edu']",8,0.5665567227060817,0.5636452649240906
1882,"['0_female', '3_married', '4_urban', '9_close_friends', '11_years_edu']",5,0.5654224137505353,0.5636025746121371
13661,"['0_female', '1_age', '4_urban', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",9,0.5667911918603918,0.5635148227232015
10461,"['0_female', '1_age', '3_married', '4_urban', '7_num_sunny', '8_avg_temp', '9_close_friends', '11_years_edu']",8,0.5664198728056248,0.5635074957967625
5884,"['2_num_chronic', '4_urban', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",6,0.5656575321221611,0.5634730771286431
11644,"['1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '9_close_friends']",8,0.5663781665981691,0.5634655094468553
15385,"['0_female', '1_age', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",10,0.5670674115270993,0.5634262627594551
11765,"['1_age', '2_num_chronic', '3_married', '5_hours_tv', '6_hours_sm', '8_avg_temp', '9_close_friends', '11_years_edu']",8,0.5663331805014875,0.5634202211765604
8763,"['1_age', '3_married', '4_urban', '7_num_sunny', '11_years_edu', '12_employed_ft', '13_income']",7,0.5658886451039432,0.5633393334560637
8773,"['1_age', '3_married', '4_urban', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",7,0.5658778095017758,0.5633284342220044
11755,"['1_age', '2_num_chronic', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '9_close_friends', '11_years_edu']",8,0.5662400736551547,0.5633264889273976
1529,"['0_female', '1_age', '3_married', '4_urban', '9_close_friends']",5,0.5651438562308435,0.5633228506036695
9434,"['2_num_chronic', '4_urban', '5_hours_tv', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",7,0.56581567645158,0.5632659362965138
4362,"['0_female', '3_married', '4_urban', '8_avg_temp', '9_close_friends', '11_years_edu']",6,0.5654244108713218,0.5632387834322841
4352,"['0_female', '3_married', '4_urban', '7_num_sunny', '9_close_friends', '11_years_edu']",6,0.5654225084577056,0.5632368714507872
8524,"['1_age', '2_num_chronic', '4_urban', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",7,0.5657848136471973,0.5632348922508302
9484,"['2_num_chronic', '4_urban', '7_num_sunny', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",7,0.5657110954679212,0.5631607411627831
9489,"['2_num_chronic', '4_urban', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",7,0.5656701296907201,0.5631195348147428
14324,"['1_age', '2_num_chronic', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '11_years_edu']",9,0.5663367827931838,0.5630569769487626
2683,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '9_close_friends']",5,0.5648492156410847,0.563026976175595
2707,"['2_num_chronic', '3_married', '4_urban', '9_close_friends', '11_years_edu']",5,0.5648454365731106,0.5630231812823783
2189,"['1_age', '2_num_chronic', '3_married', '4_urban', '9_close_friends']",5,0.5648374574837045,0.5630151687796999
11942,"['1_age', '2_num_chronic', '4_urban', '5_hours_tv', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",8,0.5659257773350308,0.563010081464905
12199,"['1_age', '3_married', '4_urban', '7_num_sunny', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",8,0.5659063235081614,0.5629904969658148
3658,"['0_female', '1_age', '3_married', '4_urban', '8_avg_temp', '9_close_friends']",6,0.5651577585678423,0.5629707900442942
3653,"['0_female', '1_age', '3_married', '4_urban', '7_num_sunny', '9_close_friends']",6,0.5651462859986516,0.5629592597756775
12672,"['2_num_chronic', '4_urban', '5_hours_tv', '7_num_sunny', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",8,0.5658677409773785,0.5629516552744558
11992,"['1_age', '2_num_chronic', '4_urban', '7_num_sunny', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",8,0.5658378923013339,0.5629216061035258
12677,"['2_num_chronic', '4_urban', '5_hours_tv', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",8,0.5658288603366823,0.5629125134707658
11997,"['1_age', '2_num_chronic', '4_urban', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",8,0.5658017981289887,0.5628852694850188
7821,"['0_female', '3_married', '4_urban', '7_num_sunny', '8_avg_temp', '9_close_friends', '11_years_edu']",7,0.5654245486212288,0.5628725115745414
2469,"['1_age', '3_married', '11_years_edu', '12_employed_ft', '13_income']",5,0.5646462579729602,0.5628231686009877
12704,"['2_num_chronic', '4_urban', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",8,0.5657261809713063,0.5628091444035233
5647,"['2_num_chronic', '3_married', '5_hours_tv', '6_hours_sm', '9_close_friends', '11_years_edu']",6,0.5649520192955032,0.562764016039655
594,"['0_female', '3_married', '4_urban', '9_close_friends']",4,0.5642020445690645,0.5627433066429359
14454,"['1_age', '2_num_chronic', '4_urban', '5_hours_tv', '7_num_sunny', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",9,0.5659774764107287,0.5626949531230787
4835,"['1_age', '2_num_chronic', '3_married', '6_hours_sm', '9_close_friends', '11_years_edu']",6,0.5648818273960041,0.5626934711213822
5564,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '8_avg_temp', '9_close_friends']",6,0.5648513082249793,0.5626627984591368
5559,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '9_close_friends']",6,0.5648495198711515,0.5626610011110735
14459,"['1_age', '2_num_chronic', '4_urban', '5_hours_tv', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",9,0.5659430824483647,0.5626602990383103
5606,"['2_num_chronic', '3_married', '4_urban', '7_num_sunny', '9_close_friends', '11_years_edu']",6,0.5648487972184871,0.5626602748239448
4780,"['1_age', '2_num_chronic', '3_married', '4_urban', '8_avg_temp', '9_close_friends']",6,0.5648485026477623,0.5626599787717244
5616,"['2_num_chronic', '3_married', '4_urban', '8_avg_temp', '9_close_friends', '11_years_edu']",6,0.5648455581382134,0.5626570194532421
4775,"['1_age', '2_num_chronic', '3_married', '4_urban', '7_num_sunny', '9_close_friends']",6,0.564837587670932,0.5626490088997883
6854,"['0_female', '1_age', '3_married', '4_urban', '7_num_sunny', '8_avg_temp', '9_close_friends']",7,0.5651596936176498,0.5626061012143978
14835,"['2_num_chronic', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",9,0.5658834281610763,0.5626001935841433
14486,"['1_age', '2_num_chronic', '4_urban', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",9,0.5658577333326935,0.5625743044251257
5283,"['1_age', '3_married', '7_num_sunny', '11_years_edu', '12_employed_ft', '13_income']",6,0.5646765841054422,0.5624871955929801
5293,"['1_age', '3_married', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",6,0.5646698603039785,0.5624804379752475
3093,"['3_married', '4_urban', '11_years_edu', '12_employed_ft', '13_income']",5,0.56429425086445,0.5624696874258589
9257,"['2_num_chronic', '3_married', '5_hours_tv', '6_hours_sm', '8_avg_temp', '9_close_friends', '11_years_edu']",7,0.565015382806112,0.5624609429400405
8347,"['1_age', '2_num_chronic', '3_married', '6_hours_sm', '8_avg_temp', '9_close_friends', '11_years_edu']",7,0.5649773770532143,0.5624227139989966
9247,"['2_num_chronic', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '9_close_friends', '11_years_edu']",7,0.5649544250011043,0.5623996271613456
1876,"['0_female', '3_married', '4_urban', '8_avg_temp', '9_close_friends']",5,0.5642067605541741,0.5623818307407493
1871,"['0_female', '3_married', '4_urban', '7_num_sunny', '9_close_friends']",5,0.5642039620830367,0.5623790205507211
15770,"['1_age', '2_num_chronic', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '12_employed_ft', '13_income']",10,0.5659976239486106,0.5623474778085653
8337,"['1_age', '2_num_chronic', '3_married', '6_hours_sm', '7_num_sunny', '9_close_friends', '11_years_edu']",7,0.5648849518976581,0.5623297460782651
4822,"['1_age', '2_num_chronic', '3_married', '5_hours_tv', '12_employed_ft', '13_income']",6,0.5644970864266714,0.5623067951597478
9136,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '9_close_friends']",7,0.5648515448878915,0.5622961428863942
9207,"['2_num_chronic', '3_married', '4_urban', '7_num_sunny', '8_avg_temp', '9_close_friends', '11_years_edu']",7,0.5648489824955519,0.5622935654464487
8240,"['1_age', '2_num_chronic', '3_married', '4_urban', '7_num_sunny', '8_avg_temp', '9_close_friends']",7,0.564848547014837,0.5622931274083804
4797,"['1_age', '2_num_chronic', '3_married', '5_hours_tv', '6_hours_sm', '9_close_friends']",6,0.5644335269042922,0.5622429159750598
6901,"['0_female', '1_age', '3_married', '5_hours_tv', '6_hours_sm', '9_close_friends', '11_years_edu']",7,0.5647277993957389,0.5621716707009152
8893,"['1_age', '3_married', '7_num_sunny', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",7,0.5646979085331564,0.5621416043047437
6123,"['3_married', '4_urban', '7_num_sunny', '11_years_edu', '12_employed_ft', '13_income']",6,0.5643234546313185,0.5621322901114425
6133,"['3_married', '4_urban', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",6,0.5643003182115591,0.5621090373308126
12542,"['2_num_chronic', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '11_years_edu']",8,0.5650190408869173,0.5620972544277194
11820,"['1_age', '2_num_chronic', '3_married', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '11_years_edu']",8,0.5649822642237308,0.5620602307340496
8310,"['1_age', '2_num_chronic', '3_married', '5_hours_tv', '7_num_sunny', '12_employed_ft', '13_income']",7,0.5646151372861731,0.5620583469850013
4346,"['0_female', '3_married', '4_urban', '7_num_sunny', '8_avg_temp', '9_close_friends']",6,0.5642084171114348,0.5620166740290111
8320,"['1_age', '2_num_chronic', '3_married', '5_hours_tv', '8_avg_temp', '12_employed_ft', '13_income']",7,0.5645644260616228,0.5620073379596358
8281,"['1_age', '2_num_chronic', '3_married', '5_hours_tv', '6_hours_sm', '8_avg_temp', '9_close_friends']",7,0.5645487322793872,0.5619915520159272
4393,"['0_female', '3_married', '5_hours_tv', '6_hours_sm', '9_close_friends', '11_years_edu']",6,0.5641149796914651,0.561922766680693
10511,"['0_female', '1_age', '3_married', '5_hours_tv', '6_hours_sm', '8_avg_temp', '9_close_friends', '11_years_edu']",8,0.5648187366765326,0.5618956047650399
8276,"['1_age', '2_num_chronic', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '9_close_friends']",7,0.5644339354793462,0.5618760810736041
10501,"['0_female', '1_age', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '9_close_friends', '11_years_edu']",8,0.5647279836838861,0.5618042421805033
9691,"['3_married', '4_urban', '7_num_sunny', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",7,0.5643284025565543,0.5617699284104938
11793,"['1_age', '2_num_chronic', '3_married', '5_hours_tv', '7_num_sunny', '8_avg_temp', '12_employed_ft', '13_income']",8,0.5646746972267602,0.5617505977958737
1259,"['3_married', '11_years_edu', '12_employed_ft', '13_income']",4,0.5631852331672551,0.561723091688317
979,"['2_num_chronic', '3_married', '4_urban', '9_close_friends']",4,0.5631359142910641,0.5616736077280217
7871,"['0_female', '3_married', '5_hours_tv', '6_hours_sm', '8_avg_temp', '9_close_friends', '11_years_edu']",7,0.5641836132634094,0.5616242888446543
11749,"['1_age', '2_num_chronic', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends']",8,0.5645487529567355,0.5616238075525826
2756,"['2_num_chronic', '3_married', '6_hours_sm', '9_close_friends', '11_years_edu']",5,0.5634380083537499,0.5616098593100052
7861,"['0_female', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '9_close_friends', '11_years_edu']",7,0.564115079257095,0.5615553523735377
13499,"['0_female', '1_age', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '11_years_edu']",9,0.5648187366769886,0.5615274498115204
2743,"['2_num_chronic', '3_married', '5_hours_tv', '12_employed_ft', '13_income']",5,0.5632176140882792,0.5613885421204747
3204,"['3_married', '7_num_sunny', '11_years_edu', '12_employed_ft', '13_income']",5,0.5632142189495204,0.5613851327642169
2718,"['2_num_chronic', '3_married', '5_hours_tv', '6_hours_sm', '9_close_friends']",5,0.5632056653558385,0.5613765433514659
3214,"['3_married', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",5,0.5631937684459648,0.5613645966220366
2701,"['2_num_chronic', '3_married', '4_urban', '8_avg_temp', '9_close_friends']",5,0.5631374604745298,0.5613080528550765
2696,"['2_num_chronic', '3_married', '4_urban', '7_num_sunny', '9_close_friends']",5,0.5631359580280921,0.561306544116987
5707,"['2_num_chronic', '3_married', '6_hours_sm', '8_avg_temp', '9_close_friends', '11_years_edu']",6,0.5634999151667099,0.5613046087886717
11420,"['0_female', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '11_years_edu']",8,0.5641836168020401,0.5612562187620873
5697,"['2_num_chronic', '3_married', '6_hours_sm', '7_num_sunny', '9_close_friends', '11_years_edu']",6,0.5634415681612227,0.561245968336384
2204,"['1_age', '2_num_chronic', '3_married', '6_hours_sm', '9_close_friends']",5,0.5630720382384524,0.5612423566565363
3675,"['0_female', '1_age', '3_married', '5_hours_tv', '6_hours_sm', '9_close_friends']",6,0.5634021998097107,0.5612064019881335
5670,"['2_num_chronic', '3_married', '5_hours_tv', '7_num_sunny', '12_employed_ft', '13_income']",6,0.5633339627997294,0.5611378217911782
5641,"['2_num_chronic', '3_married', '5_hours_tv', '6_hours_sm', '8_avg_temp', '9_close_friends']",6,0.5632859281809618,0.5610895455900866
5680,"['2_num_chronic', '3_married', '5_hours_tv', '8_avg_temp', '12_employed_ft', '13_income']",6,0.5632585455241177,0.5610620252166112
6253,"['3_married', '7_num_sunny', '8_avg_temp', '11_years_edu', '12_employed_ft', '13_income']",6,0.5632214235546994,0.5610247165482687
5636,"['2_num_chronic', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '9_close_friends']",6,0.5632059282837438,0.5610091433463612
1893,"['0_female', '3_married', '5_hours_tv', '6_hours_sm', '9_close_friends']",5,0.5628292633565877,0.5609985651294377
4829,"['1_age', '2_num_chronic', '3_married', '6_hours_sm', '8_avg_temp', '9_close_friends']",6,0.563187630839415,0.5609907538780039
6895,"['0_female', '1_age', '3_married', '5_hours_tv', '6_hours_sm', '8_avg_temp', '9_close_friends']",7,0.563509574315658,0.5609462916144916
9312,"['2_num_chronic', '3_married', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '11_years_edu']",7,0.5635049536288046,0.5609416437927321
5600,"['2_num_chronic', '3_married', '4_urban', '7_num_sunny', '8_avg_temp', '9_close_friends']",6,0.5631374838415506,0.5609403546739473
4824,"['1_age', '2_num_chronic', '3_married', '6_hours_sm', '7_num_sunny', '9_close_friends']",6,0.5630721473265399,0.5608746895595318
6890,"['0_female', '1_age', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '9_close_friends']",7,0.5634070059509022,0.5608431209187347
9285,"['2_num_chronic', '3_married', '5_hours_tv', '7_num_sunny', '8_avg_temp', '12_employed_ft', '13_income']",7,0.5633688951041687,0.5608047862666932
9241,"['2_num_chronic', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends']",7,0.5632859378123606,0.5607213418095809
4387,"['0_female', '3_married', '5_hours_tv', '6_hours_sm', '8_avg_temp', '9_close_friends']",6,0.5629127666289353,0.5607145072825594
4382,"['0_female', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '9_close_friends']",6,0.5628334908730599,0.5606348328221281
8331,"['1_age', '2_num_chronic', '3_married', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends']",7,0.5631876584681567,0.5606224853215771
10495,"['0_female', '1_age', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends']",8,0.5635125195126787,0.5605806136823692
7855,"['0_female', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends']",7,0.5629154374689186,0.5603486657090884
4794,"['1_age', '2_num_chronic', '3_married', '4_urban', '12_employed_ft', '13_income']",6,0.5625344898517461,0.5603343280236746
994,"['2_num_chronic', '3_married', '6_hours_sm', '9_close_friends']",4,0.5616896511730984,0.5602225035619623
3713,"['0_female', '1_age', '3_married', '6_hours_sm', '9_close_friends', '11_years_edu']",6,0.5623826969129333,0.5601817716668962
8254,"['1_age', '2_num_chronic', '3_married', '4_urban', '7_num_sunny', '12_employed_ft', '13_income']",7,0.5626237485953123,0.560055263897466
8264,"['1_age', '2_num_chronic', '3_married', '4_urban', '8_avg_temp', '12_employed_ft', '13_income']",7,0.5625827740566294,0.5600140487364922
2750,"['2_num_chronic', '3_married', '6_hours_sm', '8_avg_temp', '9_close_friends']",5,0.561768282980692,0.5599331417871438
6961,"['0_female', '1_age', '3_married', '6_hours_sm', '8_avg_temp', '9_close_friends', '11_years_edu']",7,0.5624743459957893,0.559904983933684
2745,"['2_num_chronic', '3_married', '6_hours_sm', '7_num_sunny', '9_close_friends']",5,0.5616896829805437,0.5598542126412662
11285,"['0_female', '2_num_chronic', '6_hours_sm', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",8,0.5627619467400722,0.5598249992790483
6951,"['0_female', '1_age', '3_married', '6_hours_sm', '7_num_sunny', '9_close_friends', '11_years_edu']",7,0.5623827120652081,0.559812811884383
1931,"['0_female', '3_married', '6_hours_sm', '9_close_friends', '11_years_edu']",5,0.5616205198854805,0.5597847599185017
11723,"['1_age', '2_num_chronic', '3_married', '4_urban', '7_num_sunny', '8_avg_temp', '12_employed_ft', '13_income']",8,0.5626663268696092,0.5597287371256603
11641,"['1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '11_years_edu', '12_employed_ft']",8,0.5626101375027768,0.5596721703323504
14030,"['0_female', '2_num_chronic', '6_hours_sm', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",9,0.5629652151186613,0.55965991002292
14016,"['0_female', '2_num_chronic', '5_hours_tv', '6_hours_sm', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",9,0.5628797752669437,0.5595738239874499
5691,"['2_num_chronic', '3_married', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends']",6,0.561768337065186,0.5595643219959414
10566,"['0_female', '1_age', '3_married', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '11_years_edu']",8,0.5624744413569743,0.559535562709498
4453,"['0_female', '3_married', '6_hours_sm', '8_avg_temp', '9_close_friends', '11_years_edu']",6,0.5616873962731332,0.5594829741253033
13364,"['0_female', '1_age', '2_num_chronic', '6_hours_sm', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",9,0.5627871117870398,0.5594804596913114
14029,"['0_female', '2_num_chronic', '6_hours_sm', '7_num_sunny', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",9,0.562762934854152,0.5594560999076708
4443,"['0_female', '3_married', '6_hours_sm', '7_num_sunny', '9_close_friends', '11_years_edu']",6,0.5616205200842281,0.5594157615934532
14219,"['1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '8_avg_temp', '11_years_edu', '12_employed_ft']",9,0.5627167222935332,0.559409537840291
15569,"['0_female', '2_num_chronic', '5_hours_tv', '6_hours_sm', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",10,0.5630837867909619,0.5594091340305831
14209,"['1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '11_years_edu', '12_employed_ft']",9,0.5626361446873143,0.5593283508236049
15240,"['0_female', '1_age', '2_num_chronic', '6_hours_sm', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",10,0.562983726555167,0.5593082322452861
15571,"['0_female', '2_num_chronic', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",10,0.5629678976671384,0.5592922702295197
15226,"['0_female', '1_age', '2_num_chronic', '5_hours_tv', '6_hours_sm', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",10,0.5629121956453885,0.5592360997298745
15568,"['0_female', '2_num_chronic', '5_hours_tv', '6_hours_sm', '7_num_sunny', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",10,0.562880669843604,0.5592043087825745
1544,"['0_female', '1_age', '3_married', '6_hours_sm', '9_close_friends']",5,0.5610401620453653,0.5592019717691734
7926,"['0_female', '3_married', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '11_years_edu']",7,0.5616875442927896,0.5591135617508848
15239,"['0_female', '1_age', '2_num_chronic', '6_hours_sm', '7_num_sunny', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",10,0.5627881377772159,0.5591109984818182
16075,"['0_female', '1_age', '2_num_chronic', '5_hours_tv', '6_hours_sm', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",11,0.5631085889834784,0.5590632981407329
15634,"['1_age', '2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '11_years_edu', '12_employed_ft']",10,0.5627382330584336,0.5590606740429452
16187,"['0_female', '2_num_chronic', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",11,0.5630863168324135,0.559040819766047
3707,"['0_female', '1_age', '3_married', '6_hours_sm', '8_avg_temp', '9_close_friends']",6,0.5611484224239114,0.5589412895945263
16077,"['0_female', '1_age', '2_num_chronic', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",11,0.5629864301672822,0.5589400082243867
16074,"['0_female', '1_age', '2_num_chronic', '5_hours_tv', '6_hours_sm', '7_num_sunny', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",11,0.5629131282670835,0.5588660276028898
609,"['0_female', '3_married', '6_hours_sm', '9_close_friends']",4,0.5603223218705602,0.5588505974249386
3702,"['0_female', '1_age', '3_married', '6_hours_sm', '7_num_sunny', '9_close_friends']",6,0.5610437590166185,0.5588360997996025
2715,"['2_num_chronic', '3_married', '4_urban', '12_employed_ft', '13_income']",5,0.5606714847153722,0.558831750564264
16331,"['0_female', '1_age', '2_num_chronic', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",12,0.5631111385086043,0.5586944019139145
6945,"['0_female', '1_age', '3_married', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends']",7,0.5611504337551644,0.5585732970406394
1925,"['0_female', '3_married', '6_hours_sm', '8_avg_temp', '9_close_friends']",5,0.5604039564379848,0.5585631019842074
5614,"['2_num_chronic', '3_married', '4_urban', '7_num_sunny', '12_employed_ft', '13_income']",6,0.5607588679245318,0.5585497758939763
5624,"['2_num_chronic', '3_married', '4_urban', '8_avg_temp', '12_employed_ft', '13_income']",6,0.5606944402461709,0.5584850241870569
1920,"['0_female', '3_married', '6_hours_sm', '7_num_sunny', '9_close_friends']",5,0.5603253300937832,0.558484146383958
9215,"['2_num_chronic', '3_married', '4_urban', '7_num_sunny', '8_avg_temp', '12_employed_ft', '13_income']",7,0.5607779603250174,0.5581986362665233
4437,"['0_female', '3_married', '6_hours_sm', '7_num_sunny', '8_avg_temp', '9_close_friends']",6,0.5604056907093099,0.5581948224312343
9133,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '11_years_edu', '12_employed_ft']",7,0.5606960479630292,0.5581162428755637
7728,"['0_female', '2_num_chronic', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",7,0.5606150187866239,0.5580347378566796
12437,"['2_num_chronic', '3_married', '4_urban', '5_hours_tv', '6_hours_sm', '8_avg_temp', '11_years_edu', '12_employed_ft']",8,0.56076279406914,0.5578124182106623
11264,"['0_female', '2_num_chronic', '5_hours_tv', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",8,0.5607593763259529,0.5578089775103421
11292,"['0_female', '2_num_chronic', '8_avg_temp', '9_close_friends', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",8,0.5607443249330555,0.5577938250165688
